,user,item,actual,predicted
77228,17336,2,5,4.4408803
77229,34630,62,3,3.3773897
77230,16638,132,4,3.5146394
77231,332,669,5,2.9270253
77232,2290,35,5,4.743262
77233,6217,2,5,4.6244392
77234,1448,116,4,4.522265
77235,38687,3,4,4.1617236
77236,8541,934,5,4.6189017
77237,16850,15,4,4.0380583
77238,2245,71,5,3.782027
77239,1436,926,5,3.245791
77240,12200,987,4,3.8409617
77241,37001,35,5,4.86226
77242,6217,3,5,4.3526163
77243,12554,223,5,4.6378846
77244,36003,17,5,4.796178
77245,5529,2,4,4.0405173
77246,17939,169,4,3.7242813
77247,10216,19,5,4.84513
77248,20792,16,4,4.0137463
77249,37724,56,2,2.2041636
77250,3091,159,5,4.9632626
77251,3329,64,5,4.730306
77252,5050,16,5,4.717507
77253,2959,51,4,4.8972945
77254,38413,53,5,4.7879977
77255,26161,64,4,3.77965
77256,9443,34,4,4.139943
77257,15495,200,5,4.688575
77258,24536,84,5,4.623341
77259,2949,109,3,4.9457464
77260,37675,4,4,3.746548
77261,34945,297,2,2.872344
77262,13272,41,5,4.959398
77263,4226,15,5,4.9214497
77264,25264,54,5,4.8899693
77265,2568,69,5,4.990406
77266,36967,173,5,4.3461943
77267,4393,85,5,4.984307
77268,26199,9,5,4.9085765
77269,25884,68,4,4.1203766
77270,42531,11,4,3.9954133
77271,14716,35,3,3.020201
77272,35504,125,4,4.044055
77273,24376,172,2,3.636475
77274,27272,15,3,3.0243826
77275,14399,19,4,4.002032
77276,22246,121,3,3.690336
77277,15763,149,5,4.5733385
77278,39425,142,2,2.808282
77279,5096,17,4,4.8787327
77280,30656,16,5,4.7312446
77281,3296,11,5,4.584567
77282,5894,48,5,4.9975767
77283,19039,452,4,4.388629
77284,28978,39,4,4.4707003
77285,9463,84,5,4.4695063
77286,43086,15,5,4.909872
77287,15973,62,3,3.0812278
77288,25036,15,5,4.8693748
77289,21697,17,3,3.0881047
77290,8505,41,5,4.83269
77291,36557,52,5,4.9383717
77292,42645,56,5,4.4046974
77293,22429,100,1,2.125
77294,36094,35,4,4.0347843
77295,873,380,3,2.9311996
77296,1311,918,2,2.616141
77297,19430,180,2,2.3902586
77298,9271,10,5,4.75958
77299,16081,16,4,4.452717
77300,25405,45,3,3.6894345
77301,1260,82,3,4.0786815
77302,852,3,3,4.559909
77303,22660,138,5,4.9976897
77304,5788,871,4,3.6421304
77305,411,109,5,4.972373
77306,32721,23,4,4.3889885
77307,15444,242,4,3.4023132
77308,35906,94,3,3.3158016
77309,35627,14,5,4.7812233
77310,33082,254,5,4.6816473
77311,36049,47,2,3.4292455
77312,24521,15,5,4.6227446
77313,43856,142,4,4.1423755
77314,22398,19,3,3.0135944
77315,38493,23,2,4.992543
77316,498,121,5,4.7822337
77317,2375,6,4,4.2994914
77318,12481,16,4,4.015899
77319,25343,4,1,2.281275
77320,348,7,5,4.518467
77321,21489,15,4,4.0000014
77322,21871,30,5,3.1374
77323,4657,37,4,4.2234583
77324,13662,100,5,4.7603936
77325,1068,178,5,4.6305294
77326,24140,6,5,4.676271
77327,1176,41,4,4.873554
77328,3802,23,5,4.7009196
77329,30274,75,5,4.2635307
77330,16994,9,3,3.7336946
77331,36443,26,5,4.7827177
77332,3440,162,5,3.6761131
77333,979,19,5,4.790316
77334,33551,47,4,3.1736865
77335,6638,41,4,4.0552406
77336,2036,112,4,4.9970207
77337,8801,158,5,3.5036001
77338,2079,792,5,3.8716328
77339,35975,16,4,4.3274117
77340,16548,20,2,2.3195772
77341,44542,16,5,4.73448
77342,14627,20,5,4.8084445
77343,13093,21,5,4.743027
77344,43275,7,5,4.8163443
77345,25194,45,5,4.3821325
77346,39995,17,3,2.950892
77347,42835,159,5,4.7338943
77348,35447,89,5,4.3981743
77349,11013,19,5,4.8906784
77350,3591,12,4,4.005275
77351,21004,72,3,2.8190997
77352,38602,797,5,4.523651
77353,4774,145,4,4.8675327
77354,3735,98,1,4.944996
77355,39576,95,5,4.882659
77356,27943,83,4,4.616016
77357,4632,493,5,4.2242794
77358,8776,59,5,4.586858
77359,33728,10,4,4.0287833
77360,4307,101,3,3.037833
77361,10048,16,2,2.2636013
77362,18549,66,5,4.5765343
77363,34133,94,4,4.0104437
77364,10524,62,3,2.9267743
77365,34823,35,5,4.8218656
77366,28441,42,1,2.8672395
77367,24239,85,4,4.6622076
77368,2330,52,4,3.9063883
77369,33370,842,5,4.187354
77370,40695,94,4,4.026008
77371,1218,924,5,4.584332
77372,12077,66,5,4.7212667
77373,44209,58,5,4.8582034
77374,32575,6,4,4.021275
77375,23977,111,3,3.2501035
77376,2868,112,4,4.8254714
77377,15464,12,5,4.361788
77378,22976,138,5,4.427952
77379,43611,180,5,3.835652
77380,12765,4,5,4.667159
77381,4584,277,5,4.976196
77382,22899,113,4,4.078669
77383,6761,379,5,3.6962452
77384,13409,58,5,4.9047403
77385,28830,7,5,4.8267145
77386,30781,17,3,3.2020369
77387,24891,100,5,4.856546
77388,16273,45,5,3.764606
77389,19165,98,5,4.081566
77390,3877,2,5,4.81715
77391,3621,388,3,3.4844446
77392,12401,90,2,2.155144
77393,6710,141,4,3.8967152
77394,33972,109,4,3.2115033
77395,22831,10,5,4.3468266
77396,22295,83,5,4.5783095
77397,24349,131,5,4.674455
77398,39124,12,3,3.9371147
77399,5016,84,5,4.4212575
77400,27579,62,1,1.8803833
77401,8838,124,4,4.0159636
77402,29515,99,5,4.3725514
77403,31086,36,2,2.060012
77404,27990,116,3,4.9730663
77405,14566,95,5,4.6427913
77406,29387,77,5,4.576574
77407,4584,78,4,4.9910336
77408,38574,145,4,4.2249017
77409,12732,2,5,4.504176
77410,34352,41,5,4.625991
77411,8151,300,4,3.826659
77412,2756,59,5,4.7540197
77413,13247,902,5,4.1734214
77414,34091,120,5,4.8447785
77415,26047,190,4,4.2157373
77416,14561,28,5,4.1610885
77417,8940,22,5,4.1852407
77418,16924,9,4,4.2890153
77419,3259,193,5,4.749361
77420,24188,27,5,4.151979
77421,23888,822,5,4.739569
77422,3405,233,3,4.288946
77423,24149,226,5,4.4029384
77424,979,56,3,3.8806677
77425,14051,39,2,2.963414
77426,8047,798,5,3.5092065
77427,14221,666,5,4.100465
77428,38493,916,5,3.8868117
77429,1044,51,5,4.7832413
77430,38327,241,5,4.5007434
77431,12148,671,5,4.5205135
77432,43320,867,5,4.1039004
77433,27331,284,5,4.7771125
77434,27533,801,5,4.7691107
77435,32598,116,2,2.3406985
77436,33493,201,5,4.482195
77437,2036,75,3,4.995854
77438,21125,145,4,4.1334233
77439,25974,62,1,1.5820508
77440,21042,65,5,4.89962
77441,27198,330,5,3.0054214
77442,4347,94,5,4.924509
77443,189,46,5,4.7002354
77444,18166,28,5,4.179775
77445,30539,576,5,4.674017
77446,12627,40,2,2.3116817
77447,4774,4,5,4.9842415
77448,17859,14,5,4.7802052
77449,6397,198,5,3.992127
77450,9022,41,5,4.998906
77451,4482,761,5,4.8060365
77452,36827,39,5,4.2757
77453,33233,34,2,2.5726535
77454,32751,73,5,4.425925
77455,43498,12,3,3.8921902
77456,6512,29,4,4.8808618
77457,15155,53,2,2.4163187
77458,14847,369,4,3.6506917
77459,28847,79,5,4.5146413
77460,12649,73,2,2.5703187
77461,5567,5,4,4.0305786
77462,4643,153,5,4.6304507
77463,4339,53,4,3.8579855
77464,14419,514,3,3.8704906
77465,7878,176,5,4.092696
77466,18929,4,5,4.9900146
77467,33916,129,4,4.095636
77468,30739,92,4,3.504683
77469,4906,62,5,4.9506483
77470,39450,39,5,4.6706285
77471,2968,240,3,2.8941765
77472,6631,17,4,4.3596706
77473,9195,189,4,3.1568027
77474,3091,64,3,4.961359
77475,27398,205,4,4.148769
77476,38205,41,5,4.693952
77477,4362,51,5,4.7404504
77478,17551,68,5,4.7893925
77479,25694,34,4,4.4963884
77480,2116,156,5,3.8008685
77481,42356,39,5,4.6579847
77482,23239,51,5,4.04872
77483,33699,17,5,4.8566494
77484,2789,40,3,3.4612246
77485,10641,128,5,4.692734
77486,8073,940,5,4.984049
77487,1200,3,4,3.643218
77488,19105,16,5,4.8723264
77489,4611,19,5,4.940061
77490,27312,328,5,4.818244
77491,3333,314,4,4.771051
77492,3769,48,5,4.513556
77493,5219,255,5,4.0921197
77494,31247,530,4,3.5760355
77495,1115,100,5,4.7124577
77496,11155,117,3,3.171103
77497,42115,4,5,4.9239655
77498,4637,730,2,2.5294163
77499,42670,1,4,4.145593
77500,10135,148,3,3.1437066
77501,6512,144,4,4.8623466
77502,28584,52,5,4.794617
77503,2670,152,4,3.9186783
77504,6518,795,5,4.697289
77505,43005,62,4,4.644223
77506,2905,20,4,4.6430287
77507,40335,88,4,4.025643
77508,24077,6,5,4.7973156
77509,38826,15,5,4.8491592
77510,41101,824,5,4.385863
77511,10741,72,2,3.2498631
77512,6578,123,2,3.947288
77513,28797,317,3,4.055986
77514,41175,16,3,3.0083034
77515,24079,241,5,3.9400358
77516,1725,120,5,4.5535955
77517,42355,135,1,4.537876
77518,6624,81,4,4.547336
77519,14614,45,5,4.140461
77520,39974,48,5,4.847203
77521,13430,78,5,4.414361
77522,19124,157,5,4.152747
77523,39959,176,5,4.210313
77524,14596,89,5,4.171007
77525,40341,14,5,4.809701
77526,20295,60,4,4.482674
77527,12180,19,5,4.8152933
77528,857,148,2,4.351301
77529,6827,17,4,4.038288
77530,738,244,5,4.703168
77531,36343,41,3,3.0266953
77532,7967,761,5,4.2208223
77533,33944,125,3,3.5967517
77534,32658,828,2,3.5351655
77535,13613,4,5,4.65226
77536,30586,100,5,4.7714834
77537,30631,48,5,4.4008403
77538,40217,75,5,4.2706375
77539,3893,15,5,4.7325726
77540,24379,17,5,4.7814035
77541,2591,41,4,4.352221
77542,19787,277,5,4.943459
77543,42342,90,5,4.4259233
77544,20324,890,5,4.6039834
77545,36036,129,3,4.3012266
77546,36606,293,5,4.47077
77547,25362,146,5,4.974334
77548,16630,10,5,4.822838
77549,2821,92,3,4.9850216
77550,2821,55,5,4.976756
77551,17787,56,5,4.467958
77552,6839,781,4,3.988958
77553,19008,26,5,4.986294
77554,3405,662,3,3.8916492
77555,7978,17,1,1.744507
77556,5879,126,2,3.9351106
77557,1787,883,5,3.122823
77558,3322,56,5,4.04402
77559,43238,120,5,4.830727
77560,6052,14,5,4.7800803
77561,32917,249,5,4.4815464
77562,18199,745,5,4.789466
77563,9570,385,3,4.5708194
77564,24548,26,4,4.0294733
77565,18025,83,5,4.7244935
77566,9801,263,3,2.7053118
77567,19635,355,3,3.0241184
77568,44377,131,5,4.7300563
77569,341,96,2,4.8363094
77570,27224,53,5,4.7837296
77571,13521,914,5,3.7108665
77572,41893,242,5,3.9818666
77573,44007,142,1,2.3826916
77574,35183,921,2,3.0439112
77575,1579,290,5,4.801851
77576,11110,99,3,3.2479873
77577,5539,19,5,4.728052
77578,234,223,5,4.4127016
77579,21312,26,5,4.6339746
77580,31927,940,5,4.712301
77581,40771,33,4,4.0772386
77582,29830,113,5,4.6991506
77583,28260,73,4,4.0598063
77584,11612,69,5,4.757081
77585,30043,16,5,4.8266425
77586,3062,184,5,3.8509283
77587,8970,43,5,4.6999154
77588,9477,817,5,4.4697266
77589,17348,150,5,4.8821263
77590,29463,70,3,3.068883
77591,39143,178,5,4.6171136
77592,657,315,5,4.848256
77593,2036,67,5,4.995124
77594,40213,5,5,4.5269756
77595,16070,53,5,4.9189763
77596,482,356,5,3.8709617
77597,3735,31,3,4.99974
77598,6317,7,2,3.4527102
77599,7328,219,3,3.6338649
77600,34121,158,5,3.5278773
77601,26083,59,5,4.7871575
77602,2714,113,5,4.8407536
77603,2323,817,4,3.9308116
77604,13130,327,4,2.8516116
77605,541,117,4,4.779772
77606,32112,331,4,2.5595713
77607,3579,120,5,4.81985
77608,3595,41,5,4.754817
77609,26199,385,5,4.204325
77610,21971,1,4,4.155596
77611,1676,7,5,4.9877224
77612,7412,990,3,3.2549927
77613,28625,69,5,4.756453
77614,28446,4,3,3.0115187
77615,4790,18,4,4.8931165
77616,450,65,5,4.9973354
77617,38332,88,5,4.5038395
77618,6279,75,5,4.847295
77619,32892,73,5,4.3505974
77620,6647,146,5,4.830259
77621,43383,145,5,4.5036263
77622,14405,110,4,4.2731533
77623,3333,58,5,4.996993
77624,19327,3,5,4.1763473
77625,9884,9,5,4.76069
77626,39843,47,4,4.2436404
77627,30074,48,5,4.833561
77628,42056,7,5,4.7325907
77629,35940,69,5,4.897157
77630,44480,842,5,4.2513494
77631,42700,761,3,3.8686972
77632,36638,817,4,3.951448
77633,3190,496,5,3.6937613
77634,6695,775,5,4.0093465
77635,3929,313,5,4.627089
77636,16608,17,2,2.1929674
77637,3498,11,2,3.6810117
77638,655,284,4,4.1560307
77639,4343,36,2,4.220753
77640,16495,90,3,3.0435133
77641,2246,195,2,3.0736864
77642,2396,39,5,3.9650745
77643,23716,189,5,3.8302174
77644,5419,33,5,4.9714603
77645,4205,58,5,4.929057
77646,23192,113,5,4.755914
77647,3735,199,3,4.9790154
77648,6128,131,5,4.628601
77649,24404,58,5,4.8439755
77650,2983,83,5,4.79549
77651,9092,31,4,4.0441074
77652,16706,4,4,4.020334
77653,4991,28,2,3.7999415
77654,5911,63,4,4.410611
77655,5972,601,5,3.554689
77656,657,37,5,4.997072
77657,3494,100,5,4.92817
77658,33161,160,2,2.9037848
77659,27255,118,5,4.3245955
77660,25956,26,4,3.824082
77661,16712,18,4,4.968658
77662,2465,41,5,4.438218
77663,10826,45,2,2.2978916
77664,42087,41,5,4.710388
77665,44351,238,4,4.1369505
77666,1573,210,5,4.567113
77667,2805,19,3,3.6055448
77668,6107,29,4,3.6242237
77669,19648,183,5,4.2935257
77670,6591,20,3,4.517216
77671,30740,0,2,3.2779179
77672,11274,36,5,4.734488
77673,1315,95,5,4.2708383
77674,44298,1,5,4.250619
77675,2423,164,2,2.9523177
77676,35700,84,4,4.9717684
77677,2998,100,5,4.4391055
77678,3973,457,4,3.8778975
77679,21094,120,5,4.416712
77680,7467,88,5,4.612868
77681,29396,90,5,4.5785265
77682,37683,19,3,3.8180437
77683,28342,235,5,4.6611896
77684,29001,15,2,2.216774
77685,2834,128,5,4.537431
77686,13257,326,5,4.333607
77687,22932,152,5,4.4620175
77688,15396,100,4,4.5307136
77689,22402,838,5,4.665434
77690,15507,88,3,4.564793
77691,39783,64,5,4.576549
77692,24532,110,5,3.9218
77693,24268,86,5,4.5236216
77694,348,121,3,3.8959951
77695,14713,10,4,4.022717
77696,24619,136,5,4.597325
77697,14619,64,5,4.0535946
77698,31493,16,3,4.8295474
77699,39511,47,5,4.3105674
77700,30054,109,4,4.0028996
77701,28646,205,5,4.5165
77702,8892,98,1,1.8648845
77703,28059,85,5,3.9821613
77704,10120,26,5,4.503187
77705,11152,188,5,4.700878
77706,39737,810,5,4.2331142
77707,21935,283,5,4.672935
77708,35585,18,5,4.7458787
77709,232,148,5,4.1542926
77710,7742,146,5,4.603136
77711,4083,7,5,4.9137254
77712,27670,686,5,4.555786
77713,27564,189,4,3.2288077
77714,5158,242,4,4.6266804
77715,566,510,3,3.381133
77716,23533,196,5,4.159332
77717,33786,31,5,4.8845263
77718,5957,79,5,4.370204
77719,44618,79,5,4.757315
77720,28308,36,5,4.599638
77721,35759,117,5,4.646067
77722,42855,51,5,4.6456823
77723,21543,150,5,4.7527323
77724,8028,20,5,4.745372
77725,23047,144,3,3.1921058
77726,1460,124,4,4.103269
77727,10097,6,3,3.9460292
77728,5419,47,5,4.9324646
77729,3960,71,2,4.383046
77730,3213,64,5,4.6508555
77731,32935,151,5,4.7421894
77732,2238,48,3,3.806017
77733,44155,270,4,4.1198397
77734,29525,83,4,4.1024203
77735,396,171,4,4.7458825
77736,3405,181,5,4.6298285
77737,6845,11,5,4.7502975
77738,2951,263,5,3.1365943
77739,16485,145,5,3.4342325
77740,2086,116,1,4.764555
77741,23869,63,5,4.4567623
77742,10242,124,5,4.5708914
77743,42074,40,4,3.9732363
77744,2886,74,3,4.0633564
77745,34111,92,5,4.7863646
77746,35970,17,5,4.280716
77747,16923,3,4,4.194856
77748,12551,36,1,2.9283605
77749,28194,176,3,3.0872731
77750,27990,96,5,4.994114
77751,6683,89,5,4.1292405
77752,23528,40,4,4.042482
77753,24771,47,5,4.282642
77754,43696,62,3,3.6584845
77755,7376,28,4,4.159776
77756,36042,33,5,4.6407957
77757,32148,6,4,3.755386
77758,29490,175,4,4.3264303
77759,30900,26,5,4.6973057
77760,21223,263,2,2.631473
77761,25203,71,5,4.474364
77762,1279,953,5,3.0588965
77763,15758,18,5,4.770432
77764,17324,655,5,4.39889
77765,5140,617,3,3.8805895
77766,553,20,3,4.9663863
77767,37242,10,4,2.9448104
77768,14913,219,5,4.591142
77769,24143,115,4,4.065122
77770,4475,53,3,4.477154
77771,8954,122,5,4.395529
77772,13200,69,5,4.792132
77773,17608,77,3,3.8995793
77774,7781,19,5,4.6359863
77775,2568,68,5,4.9784384
77776,32176,181,4,4.231788
77777,619,56,3,4.5750065
77778,33618,60,2,2.7866578
77779,36452,561,2,2.9793153
77780,815,773,4,3.1269183
77781,21964,31,5,4.583624
77782,5361,18,5,4.47395
77783,13735,95,5,4.8780007
77784,2907,3,2,4.9318705
77785,22979,282,1,3.6853228
77786,11005,173,5,4.400029
77787,1660,90,4,4.390151
77788,192,155,4,3.5917397
77789,6409,822,5,4.4509025
77790,38403,113,5,4.817137
77791,30963,45,5,4.8467255
77792,5912,68,5,4.915381
77793,6162,32,4,4.496364
77794,2892,123,2,4.1629176
77795,1083,53,5,4.7154865
77796,31052,42,5,4.250733
77797,22949,241,5,4.0884204
77798,18248,19,5,4.8318086
77799,44067,45,5,4.5135083
77800,31247,105,4,4.0422425
77801,26772,11,2,2.1735988
77802,22246,48,5,4.4575405
77803,16267,56,5,4.557376
77804,450,29,5,4.9760923
77805,1272,96,5,4.6890845
77806,5799,3,3,3.5766263
77807,19445,45,5,4.374151
77808,1966,227,5,4.9972997
77809,23972,59,5,4.6889887
77810,4330,63,5,4.8083506
77811,2079,75,4,4.7825103
77812,18199,985,3,4.257001
77813,32570,176,5,4.464829
77814,17468,111,2,4.60724
77815,6081,145,5,4.107424
77816,9940,159,3,2.9202104
77817,16585,114,5,4.744149
77818,8288,50,5,3.7233794
77819,9025,79,5,4.85767
77820,359,75,4,3.105804
77821,31985,19,5,4.87392
77822,23180,290,5,4.804508
77823,1446,159,4,4.9597836
77824,11964,12,5,4.5178313
77825,33781,44,5,4.545398
77826,32138,53,5,4.9594684
77827,36202,31,5,4.655064
77828,4176,1,5,4.529287
77829,2907,153,5,4.9973545
77830,6190,25,5,4.383576
77831,27598,388,4,2.6698956
77832,4482,149,5,4.9913154
77833,7703,48,5,4.7639303
77834,388,19,5,4.8498797
77835,5308,36,5,4.3174777
77836,21645,115,4,4.0505037
77837,22660,328,5,4.9934464
77838,12722,86,5,4.7792687
77839,3977,41,5,4.8779287
77840,3593,17,5,4.33471
77841,4199,1,4,3.4592862
77842,19183,4,5,4.8453584
77843,13166,374,4,3.7903528
77844,9203,571,5,3.9236865
77845,24365,14,4,4.056479
77846,27316,103,5,4.5994763
77847,36115,16,5,4.817866
77848,13237,22,4,4.0605416
77849,29380,120,5,4.905595
77850,19240,229,5,4.505986
77851,3735,890,4,4.9866695
77852,40610,100,4,4.0264325
77853,43155,99,5,4.1360817
77854,42762,826,4,3.575749
77855,3036,559,2,2.8985353
77856,18142,131,5,4.105929
77857,36484,59,5,4.830289
77858,36117,132,2,3.4496608
77859,21750,82,5,4.0789976
77860,2756,167,4,4.299192
77861,36643,62,4,4.1138844
77862,3318,118,5,4.8922606
77863,5019,106,1,2.140194
77864,8599,6,5,4.57668
77865,398,41,4,4.037228
77866,10703,45,5,4.2629995
77867,3006,60,3,3.752934
77868,5615,46,5,4.673652
77869,29368,17,4,4.1061077
77870,2759,8,5,4.60399
77871,19742,69,5,4.659635
77872,10579,820,3,3.5912738
77873,6503,36,4,4.888458
77874,26742,167,4,4.0542593
77875,21712,189,4,4.004758
77876,6293,6,2,2.0926723
77877,6656,48,3,4.6106906
77878,3374,110,4,4.0572286
77879,22350,5,3,3.0637112
77880,6206,103,5,4.7839794
77881,35838,64,5,4.6327143
77882,1732,154,4,3.6111937
77883,8700,53,3,3.4677937
77884,26549,129,4,4.472442
77885,33425,16,4,4.978806
77886,6134,28,5,3.9990032
77887,24270,911,5,4.211881
77888,3333,86,5,4.9718556
77889,3905,147,5,4.6845737
77890,35387,18,5,4.796189
77891,36428,131,4,4.021408
77892,16093,19,5,4.6403103
77893,2100,17,4,4.0735655
77894,23048,18,5,4.7980294
77895,34357,32,5,4.7378063
77896,23057,108,5,4.7178483
77897,38698,3,1,2.2050176
77898,42813,84,5,4.3469205
77899,16503,72,4,3.7058702
77900,41219,4,5,4.721622
77901,1167,69,5,4.301255
77902,1702,123,4,3.9122722
77903,44052,99,5,4.95465
77904,42888,99,5,4.7952456
77905,1423,68,4,4.880342
77906,2849,28,4,3.2772884
77907,31226,88,5,4.6162624
77908,787,6,1,2.9998794
77909,33552,3,5,4.2481456
77910,3591,33,4,4.3616076
77911,8780,41,5,4.3116493
77912,42015,65,5,4.8415594
77913,38493,178,4,4.995861
77914,31225,104,5,4.3580513
77915,28535,228,3,3.3248534
77916,6081,14,5,4.525308
77917,2685,934,5,4.1742573
77918,18978,26,5,4.826233
77919,20844,54,5,4.7083597
77920,11747,51,5,4.694482
77921,3042,45,4,4.048897
77922,40216,7,5,4.724409
77923,2518,84,4,4.9594584
77924,17857,51,5,4.770736
77925,13357,62,4,4.127464
77926,1432,629,5,3.3371243
77927,43517,884,5,4.5969467
77928,1013,312,4,3.4471755
77929,4358,127,2,3.2320976
77930,38327,184,3,4.863736
77931,5716,842,4,4.0038385
77932,31013,1,2,2.8555787
77933,17181,94,5,4.738616
77934,32700,15,4,4.043551
77935,28134,200,5,4.972149
77936,26364,122,5,4.721312
77937,17962,62,4,4.099151
77938,42887,6,5,4.3530264
77939,39382,149,2,4.02955
77940,27306,34,1,2.2103474
77941,26705,36,5,4.560569
77942,3584,111,4,4.96368
77943,1978,22,4,4.104475
77944,6651,16,4,4.8582883
77945,26396,34,2,2.9580066
77946,17103,39,5,4.7297416
77947,33197,41,4,4.0340796
77948,1287,26,4,3.0809522
77949,42252,63,4,4.0977407
77950,800,3,4,3.813912
77951,34885,96,5,4.768596
77952,28247,146,3,3.3237038
77953,3584,51,4,4.9993353
77954,31087,27,5,4.033155
77955,28273,100,2,3.8465576
77956,9812,15,3,3.0465007
77957,22812,21,5,4.7426944
77958,1561,11,4,4.999713
77959,972,4,5,4.9527197
77960,13727,273,2,3.7384253
77961,35199,121,4,4.110445
77962,37554,327,5,3.9370012
77963,4482,447,3,3.277638
77964,396,145,5,4.6800437
77965,44715,26,5,4.8440185
77966,11768,1,5,4.318678
77967,1236,95,3,4.179498
77968,35107,79,5,4.585765
77969,6158,177,5,4.845908
77970,38149,567,3,3.3114812
77971,9588,54,5,4.746159
77972,41187,98,5,3.9605758
77973,5894,75,5,4.9700017
77974,2868,88,3,4.8692255
77975,33844,33,5,4.7099967
77976,32816,51,5,4.6844797
77977,17018,4,5,4.6878066
77978,24677,79,5,4.8249574
77979,30295,9,5,4.765872
77980,3058,116,3,4.1332045
77981,16602,143,5,4.3424864
77982,26059,41,1,1.5358968
77983,38602,314,5,4.9003544
77984,20414,125,3,3.8616765
77985,25671,5,4,4.0686674
77986,8588,965,5,3.8546345
77987,39397,48,4,4.485425
77988,2868,94,5,4.918662
77989,541,118,1,4.67743
77990,738,241,4,4.5540876
77991,42967,139,3,4.3167424
77992,42385,17,5,4.8348007
77993,6274,131,5,4.6525626
77994,34491,52,4,4.3273363
77995,23046,93,4,3.9535093
77996,27401,123,1,2.3208184
77997,21579,45,4,4.0322046
77998,2788,34,5,4.531843
77999,32753,6,5,4.581012
78000,20420,148,3,2.982853
78001,24166,7,5,4.480651
78002,22311,116,5,4.6828575
78003,42619,9,2,2.2242644
78004,9851,45,1,1.5519048
78005,8283,904,3,3.596773
78006,29463,27,1,2.862743
78007,42182,292,3,3.092206
78008,875,27,2,4.4053926
78009,12431,99,4,3.985835
78010,16408,370,5,4.8714056
78011,17782,144,3,3.4630866
78012,5681,23,5,4.3327065
78013,1167,46,5,4.1292353
78014,5682,188,4,4.153159
78015,1966,68,5,4.9995193
78016,15410,45,4,4.0380664
78017,1377,100,5,4.733212
78018,11387,26,4,4.01932
78019,30630,144,4,4.103623
78020,4998,847,5,4.0421753
78021,10923,94,5,4.7885413
78022,40670,700,5,4.333503
78023,13349,100,4,3.2333062
78024,2036,241,5,4.909295
78025,2868,139,5,4.5645137
78026,3086,994,4,4.5045924
78027,30880,113,5,4.615157
78028,21846,92,4,4.7130017
78029,14792,139,4,4.0869017
